nome_arquivo,imagem,threshold,prompt_fundo,prompt_roupa,clip_fundo,clip_inpainting,psnr_fundo,psnr_inpainting
img-14-mscoco__fundo_0367__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.164794921875,0.40234375,8.980887744767788,10.692244349122996
img-14-mscoco__fundo_0367__A sunset__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.1,A sunset,A photograph of a knight in shining armor holding a basketball,0.21923828125,0.3828125,9.535927338585399,9.973750179400707
img-14-mscoco__fundo_0367__The Parthenon in front of the Great Pyramid__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.1,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.2403564453125,0.35400390625,10.107116101644056,9.091893200543979
img-14-mscoco__fundo_0367__The city of London__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.1,The city of London,A photograph of a knight in shining armor holding a basketball,0.25634765625,0.357666015625,10.045432593864842,10.329810067226427
img-14-mscoco__fundo_0391__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.216064453125,0.415771484375,9.54441664886491,10.36895514774078
img-14-mscoco__fundo_0391__A sunset__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.3,A sunset,A photograph of a knight in shining armor holding a basketball,0.213623046875,0.388916015625,9.435638309297314,10.357921725873421
img-14-mscoco__fundo_0391__The Parthenon in front of the Great Pyramid__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.3,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.23193359375,0.3662109375,10.127636973591603,9.525152386955288
img-14-mscoco__fundo_0391__The city of London__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.3,The city of London,A photograph of a knight in shining armor holding a basketball,0.267822265625,0.360107421875,10.774305395785293,10.928287873500423
img-14-mscoco__fundo_0415__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.209228515625,0.390869140625,7.511814616706199,10.608236438037807
img-14-mscoco__fundo_0415__A sunset__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.5,A sunset,A photograph of a knight in shining armor holding a basketball,0.2305908203125,0.365966796875,9.57444116269454,10.36348593506395
img-14-mscoco__fundo_0415__The Parthenon in front of the Great Pyramid__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.5,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.2286376953125,0.321533203125,10.748789728194305,9.379333966191734
img-14-mscoco__fundo_0415__The city of London__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.5,The city of London,A photograph of a knight in shining armor holding a basketball,0.272216796875,0.333740234375,11.178540129940709,11.315166175974566
img-14-mscoco__fundo_0439__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.375244140625,0.2054443359375,11.264436518795874,12.038287267490485
img-14-mscoco__fundo_0439__A sunset__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.7,A sunset,A photograph of a knight in shining armor holding a basketball,0.273193359375,0.194580078125,12.435698472274364,11.885563507342354
img-14-mscoco__fundo_0439__The Parthenon in front of the Great Pyramid__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.7,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.278076171875,0.1751708984375,11.513392777008226,9.287589765621233
img-14-mscoco__fundo_0439__The city of London__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.7,The city of London,A photograph of a knight in shining armor holding a basketball,0.2666015625,0.144287109375,12.0509934310019,11.543239434474007
img-14-mscoco__fundo_0463__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.378173828125,0.2095947265625,10.128473554575955,12.415613658147603
img-14-mscoco__fundo_0463__A sunset__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.9,A sunset,A photograph of a knight in shining armor holding a basketball,0.263427734375,0.18017578125,12.449769354796887,11.508802108636672
img-14-mscoco__fundo_0463__The Parthenon in front of the Great Pyramid__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.9,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.288818359375,0.17236328125,9.642493894885305,7.626872567168959
img-14-mscoco__fundo_0463__The city of London__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-14-mscoco,1.9,The city of London,A photograph of a knight in shining armor holding a basketball,0.28271484375,0.1392822265625,11.57861090162234,11.055099004217373
img-14-mscoco__fundo_0487__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__The_Mona_Lisa.jpg,img-14-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2247314453125,0.3232421875,7.7833355515854175,8.410253708077072
img-14-mscoco__fundo_0487__A sunset__th01__The_Mona_Lisa.jpg,img-14-mscoco,0.1,A sunset,The Mona Lisa,0.2080078125,0.313232421875,9.126839150339709,9.583877296722214
img-14-mscoco__fundo_0487__The Parthenon in front of the Great Pyramid__th01__The_Mona_Lisa.jpg,img-14-mscoco,0.1,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.1904296875,0.31103515625,6.931421540510541,7.830067917596527
img-14-mscoco__fundo_0487__The city of London__th01__The_Mona_Lisa.jpg,img-14-mscoco,0.1,The city of London,The Mona Lisa,0.20458984375,0.3330078125,8.04321218516207,8.841714088609724
img-14-mscoco__fundo_0511__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__The_Mona_Lisa.jpg,img-14-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.29443359375,0.291259765625,8.811803995471745,8.460501072359607
img-14-mscoco__fundo_0511__A sunset__th03__The_Mona_Lisa.jpg,img-14-mscoco,0.3,A sunset,The Mona Lisa,0.2071533203125,0.31640625,8.503124354017999,8.723182486927406
img-14-mscoco__fundo_0511__The Parthenon in front of the Great Pyramid__th03__The_Mona_Lisa.jpg,img-14-mscoco,0.3,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.23095703125,0.29541015625,8.311812414493929,9.151795617226634
img-14-mscoco__fundo_0511__The city of London__th03__The_Mona_Lisa.jpg,img-14-mscoco,0.3,The city of London,The Mona Lisa,0.204345703125,0.31494140625,8.818242722706998,9.353030583228552
img-14-mscoco__fundo_0535__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__The_Mona_Lisa.jpg,img-14-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.272216796875,0.295166015625,8.610017652902126,8.935675897217731
img-14-mscoco__fundo_0535__A sunset__th05__The_Mona_Lisa.jpg,img-14-mscoco,0.5,A sunset,The Mona Lisa,0.22802734375,0.317138671875,9.56149125974164,10.032328200555797
img-14-mscoco__fundo_0535__The Parthenon in front of the Great Pyramid__th05__The_Mona_Lisa.jpg,img-14-mscoco,0.5,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.232421875,0.2802734375,9.481601562914918,9.66448927602812
img-14-mscoco__fundo_0535__The city of London__th05__The_Mona_Lisa.jpg,img-14-mscoco,0.5,The city of London,The Mona Lisa,0.2296142578125,0.291748046875,9.832114862781555,8.67316559361376
img-14-mscoco__fundo_0559__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__The_Mona_Lisa.jpg,img-14-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2607421875,0.313232421875,7.70291135236117,8.615825866590125
img-14-mscoco__fundo_0559__A sunset__th07__The_Mona_Lisa.jpg,img-14-mscoco,0.7,A sunset,The Mona Lisa,0.22119140625,0.317138671875,9.325025396685357,9.924296707990841
img-14-mscoco__fundo_0559__The Parthenon in front of the Great Pyramid__th07__The_Mona_Lisa.jpg,img-14-mscoco,0.7,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.2489013671875,0.29638671875,9.290318320013267,8.569699611416478
img-14-mscoco__fundo_0559__The city of London__th07__The_Mona_Lisa.jpg,img-14-mscoco,0.7,The city of London,The Mona Lisa,0.2476806640625,0.25634765625,10.904411213019017,9.875703167803449
img-14-mscoco__fundo_0583__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__The_Mona_Lisa.jpg,img-14-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.275390625,0.33056640625,7.868861703543159,8.666339022507898
img-14-mscoco__fundo_0583__A sunset__th09__The_Mona_Lisa.jpg,img-14-mscoco,0.9,A sunset,The Mona Lisa,0.207763671875,0.272705078125,8.874465400322403,8.784897966991842
img-14-mscoco__fundo_0583__The Parthenon in front of the Great Pyramid__th09__The_Mona_Lisa.jpg,img-14-mscoco,0.9,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.23291015625,0.28271484375,10.377885834584186,8.392301560515488
img-14-mscoco__fundo_0583__The city of London__th09__The_Mona_Lisa.jpg,img-14-mscoco,0.9,The city of London,The Mona Lisa,0.26220703125,0.29296875,11.03616772582918,9.839419158482533
img-14-mscoco__fundo_0607__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__The_Mona_Lisa.jpg,img-14-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2607421875,0.28857421875,9.19453061072138,9.757808754317978
img-14-mscoco__fundo_0607__A sunset__th11__The_Mona_Lisa.jpg,img-14-mscoco,1.1,A sunset,The Mona Lisa,0.2296142578125,0.302734375,9.94008391733886,10.055807096887174
img-14-mscoco__fundo_0607__The Parthenon in front of the Great Pyramid__th11__The_Mona_Lisa.jpg,img-14-mscoco,1.1,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.251220703125,0.28662109375,9.525406775899004,8.566419181876189
img-14-mscoco__fundo_0607__The city of London__th11__The_Mona_Lisa.jpg,img-14-mscoco,1.1,The city of London,The Mona Lisa,0.273681640625,0.27978515625,10.755426185179179,8.674593253843682
img-14-mscoco__fundo_0631__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__The_Mona_Lisa.jpg,img-14-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.30126953125,0.3193359375,9.139445937384263,9.681708264383282
img-14-mscoco__fundo_0631__A sunset__th13__The_Mona_Lisa.jpg,img-14-mscoco,1.3,A sunset,The Mona Lisa,0.2271728515625,0.299072265625,10.069083976980416,10.517045840002165
img-14-mscoco__fundo_0631__The Parthenon in front of the Great Pyramid__th13__The_Mona_Lisa.jpg,img-14-mscoco,1.3,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.264892578125,0.28125,9.98371734846312,8.033174573390381
img-14-mscoco__fundo_0631__The city of London__th13__The_Mona_Lisa.jpg,img-14-mscoco,1.3,The city of London,The Mona Lisa,0.250732421875,0.283447265625,10.229772406747134,9.512486951949397
img-14-mscoco__fundo_0655__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__The_Mona_Lisa.jpg,img-14-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.36328125,0.27978515625,9.400624255468472,9.879550875592772
img-14-mscoco__fundo_0655__A sunset__th15__The_Mona_Lisa.jpg,img-14-mscoco,1.5,A sunset,The Mona Lisa,0.2423095703125,0.277587890625,10.618253142490264,10.791903301821806
img-14-mscoco__fundo_0655__The Parthenon in front of the Great Pyramid__th15__The_Mona_Lisa.jpg,img-14-mscoco,1.5,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.255859375,0.281982421875,10.82817292793981,8.314856653483147
img-14-mscoco__fundo_0655__The city of London__th15__The_Mona_Lisa.jpg,img-14-mscoco,1.5,The city of London,The Mona Lisa,0.27197265625,0.272705078125,11.038738486130875,9.728093819422545
img-14-mscoco__fundo_0679__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__The_Mona_Lisa.jpg,img-14-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.345458984375,0.234619140625,9.515278460997608,10.595353544521103
img-14-mscoco__fundo_0679__A sunset__th17__The_Mona_Lisa.jpg,img-14-mscoco,1.7,A sunset,The Mona Lisa,0.26416015625,0.1729736328125,12.146665783205984,11.252505947716436
img-14-mscoco__fundo_0679__The Parthenon in front of the Great Pyramid__th17__The_Mona_Lisa.jpg,img-14-mscoco,1.7,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.267578125,0.19384765625,12.095737237579835,7.935654893208791
img-14-mscoco__fundo_0679__The city of London__th17__The_Mona_Lisa.jpg,img-14-mscoco,1.7,The city of London,The Mona Lisa,0.286376953125,0.167236328125,11.393317564667583,9.774687866006008
img-14-mscoco__fundo_0703__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__The_Mona_Lisa.jpg,img-14-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.359375,0.221435546875,8.719066179340302,9.921197360775995
img-14-mscoco__fundo_0703__A sunset__th19__The_Mona_Lisa.jpg,img-14-mscoco,1.9,A sunset,The Mona Lisa,0.271484375,0.1812744140625,12.00288482287765,11.581988047663987
img-14-mscoco__fundo_0703__The Parthenon in front of the Great Pyramid__th19__The_Mona_Lisa.jpg,img-14-mscoco,1.9,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.27587890625,0.18017578125,11.375262891906717,7.903702614944379
img-14-mscoco__fundo_0703__The city of London__th19__The_Mona_Lisa.jpg,img-14-mscoco,1.9,The city of London,The Mona Lisa,0.286376953125,0.1722412109375,11.146408856150149,9.852662742861117
img-14-mscoco__fundo_0727__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__Salvador_Dalí.jpg,img-14-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.2000732421875,0.3349609375,8.36695824047839,6.813192748526581
img-14-mscoco__fundo_0727__A sunset__th01__Salvador_Dalí.jpg,img-14-mscoco,0.1,A sunset,Salvador Dalí,0.164306640625,0.349853515625,8.381654387164954,6.461732078503945
img-14-mscoco__fundo_0727__The Parthenon in front of the Great Pyramid__th01__Salvador_Dalí.jpg,img-14-mscoco,0.1,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.1552734375,0.3642578125,7.446745836655664,6.8063936165808085
img-14-mscoco__fundo_0727__The city of London__th01__Salvador_Dalí.jpg,img-14-mscoco,0.1,The city of London,Salvador Dalí,0.1920166015625,0.362060546875,7.653815456035529,6.511885350085261
img-14-mscoco__fundo_0751__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__Salvador_Dalí.jpg,img-14-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.2330322265625,0.3466796875,8.240167722700383,7.052993563494853
img-14-mscoco__fundo_0751__A sunset__th03__Salvador_Dalí.jpg,img-14-mscoco,0.3,A sunset,Salvador Dalí,0.197998046875,0.39453125,9.596786927641546,7.143464852482344
img-14-mscoco__fundo_0751__The Parthenon in front of the Great Pyramid__th03__Salvador_Dalí.jpg,img-14-mscoco,0.3,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.1729736328125,0.376953125,8.467715369632703,7.408698086195082
img-14-mscoco__fundo_0751__The city of London__th03__Salvador_Dalí.jpg,img-14-mscoco,0.3,The city of London,Salvador Dalí,0.199462890625,0.391845703125,8.812270370347818,7.388903401246591
img-14-mscoco__fundo_0775__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__Salvador_Dalí.jpg,img-14-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.236083984375,0.40478515625,9.937114662488646,7.680011029743623
img-14-mscoco__fundo_0775__A sunset__th05__Salvador_Dalí.jpg,img-14-mscoco,0.5,A sunset,Salvador Dalí,0.2095947265625,0.36279296875,9.484900112469681,7.987890861522727
img-14-mscoco__fundo_0775__The Parthenon in front of the Great Pyramid__th05__Salvador_Dalí.jpg,img-14-mscoco,0.5,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.253173828125,0.342041015625,9.619666467106367,8.42951028860997
img-14-mscoco__fundo_0775__The city of London__th05__Salvador_Dalí.jpg,img-14-mscoco,0.5,The city of London,Salvador Dalí,0.248779296875,0.349365234375,10.669863156635992,8.662659200261123
img-14-mscoco__fundo_0799__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__Salvador_Dalí.jpg,img-14-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.2303466796875,0.331787109375,8.577510423697307,7.831591426473835
img-14-mscoco__fundo_0799__A sunset__th07__Salvador_Dalí.jpg,img-14-mscoco,0.7,A sunset,Salvador Dalí,0.2059326171875,0.356201171875,8.674927420159491,7.30764488397179
img-14-mscoco__fundo_0799__The Parthenon in front of the Great Pyramid__th07__Salvador_Dalí.jpg,img-14-mscoco,0.7,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.2481689453125,0.348388671875,9.190278787290898,8.25158415938202
img-14-mscoco__fundo_0799__The city of London__th07__Salvador_Dalí.jpg,img-14-mscoco,0.7,The city of London,Salvador Dalí,0.26220703125,0.306396484375,9.564959848863523,8.093069298958394
img-14-mscoco__fundo_0823__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__Salvador_Dalí.jpg,img-14-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.26171875,0.355224609375,7.410878912736159,8.933238265301023
img-14-mscoco__fundo_0823__A sunset__th09__Salvador_Dalí.jpg,img-14-mscoco,0.9,A sunset,Salvador Dalí,0.2042236328125,0.361572265625,9.348228817487035,8.45125839950541
img-14-mscoco__fundo_0823__The Parthenon in front of the Great Pyramid__th09__Salvador_Dalí.jpg,img-14-mscoco,0.9,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.21533203125,0.308837890625,9.89218927578429,8.030981015561217
img-14-mscoco__fundo_0823__The city of London__th09__Salvador_Dalí.jpg,img-14-mscoco,0.9,The city of London,Salvador Dalí,0.26025390625,0.31298828125,10.902363636616524,9.107431384051827
img-14-mscoco__fundo_0847__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__Salvador_Dalí.jpg,img-14-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.24462890625,0.339599609375,9.010040394301052,8.12739121949346
img-14-mscoco__fundo_0847__A sunset__th11__Salvador_Dalí.jpg,img-14-mscoco,1.1,A sunset,Salvador Dalí,0.2041015625,0.350830078125,8.999758594275045,7.727866820186057
img-14-mscoco__fundo_0847__The Parthenon in front of the Great Pyramid__th11__Salvador_Dalí.jpg,img-14-mscoco,1.1,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.254150390625,0.330810546875,10.017865133871833,8.575559431417112
img-14-mscoco__fundo_0847__The city of London__th11__Salvador_Dalí.jpg,img-14-mscoco,1.1,The city of London,Salvador Dalí,0.264404296875,0.276611328125,10.498883258975624,8.52450575685778
img-14-mscoco__fundo_0871__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__Salvador_Dalí.jpg,img-14-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.227294921875,0.334716796875,8.490979150145357,8.001299127777637
img-14-mscoco__fundo_0871__A sunset__th13__Salvador_Dalí.jpg,img-14-mscoco,1.3,A sunset,Salvador Dalí,0.19580078125,0.340087890625,9.004094120152427,8.873598382737928
img-14-mscoco__fundo_0871__The Parthenon in front of the Great Pyramid__th13__Salvador_Dalí.jpg,img-14-mscoco,1.3,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.243896484375,0.355224609375,10.354823023574827,8.251148228690443
img-14-mscoco__fundo_0871__The city of London__th13__Salvador_Dalí.jpg,img-14-mscoco,1.3,The city of London,Salvador Dalí,0.263427734375,0.32177734375,10.740728094534663,8.828392823479719
img-14-mscoco__fundo_0895__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__Salvador_Dalí.jpg,img-14-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.32275390625,0.307861328125,9.017459376329356,8.83474793126998
img-14-mscoco__fundo_0895__A sunset__th15__Salvador_Dalí.jpg,img-14-mscoco,1.5,A sunset,Salvador Dalí,0.2359619140625,0.30712890625,11.07970263937737,7.761683092763768
img-14-mscoco__fundo_0895__The Parthenon in front of the Great Pyramid__th15__Salvador_Dalí.jpg,img-14-mscoco,1.5,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.26904296875,0.32421875,11.574765481273316,8.96346263867678
img-14-mscoco__fundo_0895__The city of London__th15__Salvador_Dalí.jpg,img-14-mscoco,1.5,The city of London,Salvador Dalí,0.256591796875,0.320068359375,11.207206076712742,8.859119502409193
img-14-mscoco__fundo_0919__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__Salvador_Dalí.jpg,img-14-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.352783203125,0.226318359375,9.99829420286547,8.377846854897388
img-14-mscoco__fundo_0919__A sunset__th17__Salvador_Dalí.jpg,img-14-mscoco,1.7,A sunset,Salvador Dalí,0.260986328125,0.1739501953125,12.458636987337462,8.599586634378507
img-14-mscoco__fundo_0919__The Parthenon in front of the Great Pyramid__th17__Salvador_Dalí.jpg,img-14-mscoco,1.7,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.279541015625,0.1639404296875,12.17916548303819,9.107528920154198
img-14-mscoco__fundo_0919__The city of London__th17__Salvador_Dalí.jpg,img-14-mscoco,1.7,The city of London,Salvador Dalí,0.3046875,0.1968994140625,13.24435732948437,10.125538225379614
img-14-mscoco__fundo_0943__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__Salvador_Dalí.jpg,img-14-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.36279296875,0.222900390625,10.421902068397024,8.761986001263871
img-14-mscoco__fundo_0943__A sunset__th19__Salvador_Dalí.jpg,img-14-mscoco,1.9,A sunset,Salvador Dalí,0.27587890625,0.178466796875,13.011345242742287,8.425215079657946
img-14-mscoco__fundo_0943__The Parthenon in front of the Great Pyramid__th19__Salvador_Dalí.jpg,img-14-mscoco,1.9,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.258544921875,0.1766357421875,11.430038896625174,8.710992135065464
img-14-mscoco__fundo_0943__The city of London__th19__Salvador_Dalí.jpg,img-14-mscoco,1.9,The city of London,Salvador Dalí,0.299560546875,0.1806640625,13.107674974622409,10.060747748673148
img-14-mscoco__fundo_0967__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__A_person_with_arms_like_a_tree_branch.jpg,img-14-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A person with arms like a tree branch,0.1304931640625,0.2822265625,9.210277951830104,7.781091816082316
img-14-mscoco__fundo_0967__A sunset__th01__A_person_with_arms_like_a_tree_branch.jpg,img-14-mscoco,0.1,A sunset,A person with arms like a tree branch,0.2000732421875,0.277099609375,9.564309108125322,7.983865935117759
img-14-mscoco__fundo_0967__The Parthenon in front of the Great Pyramid__th01__A_person_with_arms_like_a_tree_branch.jpg,img-14-mscoco,0.1,The Parthenon in front of the Great Pyramid,A person with arms like a tree branch,0.18115234375,0.289794921875,7.134276459576588,7.43669044373277
img-14-mscoco__fundo_0967__The city of London__th01__A_person_with_arms_like_a_tree_branch.jpg,img-14-mscoco,0.1,The city of London,A person with arms like a tree branch,0.177001953125,0.283447265625,8.68454726220969,8.277384967628715
